,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1
23648,3.0,2.0,58.0,56.0,-0.4872087477224013
23649,2.0,1.0,30.0,30.0,-2.009820695546476
23650,1.0,1.0,37.0,32.0,-2.278009529870385
23651,3.0,2.0,73.0,64.0,0.4383281705401421
23652,3.0,2.0,69.0,62.0,0.6476717339492827
23653,4.0,3.0,110.0,105.0,2.2225609769525865
23654,4.0,3.0,140.0,140.0,2.5599947235873137
23655,2.0,1.0,53.0,50.0,-1.239538699374791
23656,2.0,1.0,40.0,38.0,-1.659497714419661
23657,2.0,1.0,88.0,45.0,-1.0984987172351517
23658,3.0,2.0,130.0,130.0,2.133803642613731
23659,2.0,1.0,54.0,44.0,-0.7789074797593926
23660,2.0,1.0,45.0,45.0,-1.5136311635205015
23661,2.0,1.0,47.0,39.0,-1.6069867408551086
23662,2.0,1.0,72.0,68.0,0.11814989142461453
23663,2.0,1.0,71.2,54.0,-1.0285949138430643
23664,2.0,1.0,37.0,32.0,-1.7508665403768027
23665,1.0,1.0,45.0,37.0,-1.8857025225906048
23666,1.0,1.0,36.0,36.0,-1.9987457921014333
23667,2.0,1.0,48.0,46.0,-1.3587473472165832
23668,4.0,3.0,121.9,113.0,2.0772642529798686
23669,1.0,1.0,35.0,35.0,-2.185196067419474
23670,1.0,1.0,34.0,32.0,-2.1772940099502667
23671,5.0,4.0,199.0,199.0,5.180917963477835
23672,2.0,1.0,53.0,47.0,-1.2306954600791864
23673,2.0,1.0,30.0,30.0,-1.9772723758869788
23674,1.0,1.0,36.0,32.0,-2.1015551644479187
23675,3.0,2.0,62.0,44.0,-0.35290246828773153
23676,2.0,1.0,48.0,42.0,-1.3502610778009254
23677,3.0,2.0,62.0,60.0,-0.2118960374328678
23678,6.0,5.0,173.0,142.0,5.14680195576391
23679,3.0,2.0,86.0,55.0,0.05821740142612401
23680,3.0,2.0,69.0,54.0,-0.108862099324
23681,4.0,3.0,225.0,145.0,3.759365510190116
23682,6.0,4.0,179.0,119.0,3.9304511350234437
23683,3.0,2.0,61.0,57.0,-0.19241980397058814
23684,3.0,2.0,92.0,83.0,0.7812359507778501
23685,3.0,2.0,89.0,82.0,0.3344388019869241
23686,2.0,1.0,46.0,44.0,-1.562701713319193
23687,2.0,1.0,50.0,45.0,-1.3282353336462578
23688,4.0,3.0,100.0,100.0,1.9367285863693757
23689,4.0,3.0,83.0,83.0,1.1782265827301937
23690,4.0,3.0,105.0,105.0,1.757413106811987
23691,5.0,4.0,200.0,110.0,3.806554254272786
23692,3.0,2.0,70.0,56.0,0.1151522614342142
23693,1.0,1.0,35.0,32.0,-2.1411494593721447
23694,1.0,1.0,34.0,30.0,-2.2445442802604276
23695,5.0,3.0,100.0,85.0,1.732623606155289
23696,1.0,1.0,39.0,35.0,-1.9775650649536165
23697,2.0,1.0,50.0,45.0,-1.2744037694521104
23698,1.0,1.0,26.0,26.0,-2.5225609585413826
23699,3.0,2.0,100.0,96.0,0.7501968306062093
23700,1.0,1.0,58.0,32.0,-1.8061569671998259
23701,2.0,1.0,50.0,47.0,-1.5997295975623056
23702,4.0,3.0,108.0,88.0,2.1435411097369994
23703,3.0,2.0,88.0,82.0,0.41241213017618805
23704,1.0,1.0,44.0,40.0,-1.9861595041128342
23705,2.0,1.0,50.0,45.0,-1.323991093424039
23706,2.0,1.0,46.0,34.0,-1.725998336260364
23707,3.0,2.0,59.0,59.0,-0.2293139645473131
23708,3.0,2.0,79.0,70.0,0.4255829812324612
23709,3.0,2.0,74.0,69.0,0.8261217319246499
23710,4.0,3.0,113.0,100.0,2.110321830330762
23711,3.0,2.0,66.0,61.0,-0.09621534911005111
23712,3.0,2.0,52.0,52.0,-0.49260957455764975
23713,1.0,1.0,36.0,33.0,-2.1476753720006676
23714,1.0,1.0,23.0,23.0,-2.540782435653549
23715,2.0,1.0,80.0,63.0,-0.7198825629653618
23716,2.0,1.0,56.0,48.0,-1.2463644284204327
23717,2.0,1.0,39.0,39.0,-1.7433102950030084
23718,3.0,2.0,90.0,60.0,0.32844946323219887
23719,4.0,3.0,73.0,69.0,0.8604625365601722
23720,1.0,1.0,41.0,41.0,-2.0065617235807545
23721,3.0,2.0,78.0,78.0,0.5865455905901338
23722,4.0,3.0,158.0,110.0,2.9810828485645624
23723,2.0,1.0,50.0,45.0,-1.3282353336462578
23724,1.0,1.0,31.0,28.0,-2.2478420276961897
23725,3.0,2.0,117.0,101.0,1.801246424453237
23726,4.0,3.0,177.0,167.0,4.5900316899956115
23727,1.0,1.0,33.0,33.0,-2.351976613710724
23728,3.0,2.0,78.0,70.0,0.12218707146254157
23729,4.0,3.0,113.0,104.0,1.8952144872038705
23730,3.0,2.0,60.0,55.0,-0.30989039617628195
23731,3.0,2.0,92.0,89.0,0.7783913944992713
23732,2.0,1.0,59.0,48.0,-1.197380900172627
23733,3.0,2.0,108.0,85.0,0.9027722955796879
23734,1.0,1.0,36.0,33.0,-2.1632459433067828
23735,3.0,2.0,135.0,128.0,3.196640918199301
23736,3.0,2.0,80.0,70.0,0.30435101953986465
23737,4.0,3.0,165.0,146.0,4.09790571400233
23738,1.0,1.0,29.0,27.0,-2.4170409327019797
23739,3.0,2.0,105.0,88.0,0.9938016331163249
23740,2.0,1.0,37.0,34.0,-1.762541893718925
23741,6.0,4.0,201.0,201.0,6.286571211572074
23742,2.0,1.0,38.0,30.0,-1.8401028710209535
23743,2.0,1.0,51.0,46.0,-1.2324589501720962
23744,2.0,1.0,47.0,39.0,-1.6497934844345654
23745,3.0,2.0,69.0,68.0,-0.07760925879740116
23746,2.0,1.0,82.0,78.0,0.23164511551393735
23747,3.0,2.0,219.0,213.0,3.2914936958208454
23748,2.0,1.0,52.0,48.0,-1.2612769726731727
23749,3.0,2.0,55.0,55.0,-0.4224771633059832
23750,1.0,1.0,39.0,36.0,-2.12280106320956
23751,4.0,3.0,241.0,206.0,4.56125135161975
23752,2.0,1.0,52.0,47.0,-1.2735211888352493
23753,4.0,3.0,144.0,126.0,3.6748705993462387
23754,4.0,3.0,176.0,164.0,4.004918709455076
23755,2.0,1.0,36.0,36.0,-1.637345428692124
23756,1.0,1.0,56.0,44.0,-1.6553863923363181
23757,4.0,3.0,150.0,120.0,2.5281669098139963
23758,2.0,1.0,38.9,33.0,-1.786681603732179
23759,3.0,2.0,47.0,47.0,-0.5046058613131764
23760,1.0,1.0,27.0,24.0,-2.5063972084872423
23761,2.0,1.0,100.0,44.0,-0.8006824728268456
23762,2.0,1.0,75.0,57.0,-0.9288342884958235
23763,3.0,2.0,64.0,56.0,-0.1239655992434869
23764,4.0,2.0,73.0,73.0,0.49912439020707267
23765,3.0,2.0,70.0,60.0,-0.02860713523689096
23766,2.0,1.0,34.0,34.0,-1.8787947951573225
23767,1.0,1.0,32.0,29.0,-2.251748494928672
23768,5.0,4.0,167.2,112.0,4.317626274269077
23769,2.0,1.0,56.0,46.0,-1.299575904598663
23770,3.0,2.0,50.0,47.0,-0.5144938802969856
23771,4.0,3.0,61.0,55.0,0.4379916295017861
23772,2.0,1.0,43.0,43.0,-1.5856486641293028
23773,3.0,2.0,58.0,52.0,-0.261736838714898
23774,4.0,3.0,264.0,244.0,5.641180785701774
23775,2.0,1.0,42.0,42.0,-1.5663436107587807
23776,1.0,1.0,23.0,23.0,-2.458131486982881
23777,3.0,2.0,89.0,80.0,0.8540960853883147
23778,4.0,1.0,71.0,64.0,-0.007203234001477646
23779,3.0,2.0,84.0,84.0,0.6483705204778498
23780,2.0,1.0,49.0,44.0,-1.469156019448413
23781,3.0,3.0,119.0,113.0,2.745754753941923
23782,3.0,2.0,77.0,72.0,0.49990404422781914
23783,3.0,2.0,68.0,68.0,0.22451148206369462
23784,2.0,1.0,44.0,41.0,-1.5372074783930083
23785,2.0,1.0,45.0,41.0,-1.3798937714876063
23786,2.0,1.0,48.0,44.0,-1.5028647760291873
23787,2.0,1.0,39.0,39.0,-1.7537709608075716
23788,1.0,1.0,40.0,40.0,-1.7314685670307741
23789,2.0,1.0,55.0,44.0,-1.2526067498119526
23790,2.0,1.0,49.0,42.0,-1.4790041294213387
23791,3.0,2.0,52.0,52.0,-0.4624136834201363
23792,6.0,4.0,93.0,90.0,2.5099949520968408
23793,2.0,1.0,45.0,42.0,-1.4798754479485434
23794,2.0,1.0,64.0,50.0,-0.9744982799749683
23795,3.0,2.0,43.0,43.0,-0.7394918760959328
23796,3.0,2.0,80.0,72.0,0.12540731425706098
23797,4.0,3.0,89.0,84.0,1.4233464402057978
23798,3.0,2.0,82.0,75.0,0.6363995717789537
23799,4.0,3.0,135.0,127.0,3.2758392974007573
23800,3.0,2.0,110.0,95.0,0.7473171360153387
23801,3.0,2.0,99.0,76.0,0.9018279842207723
23802,2.0,1.0,65.0,58.0,-0.7985529415461239
23803,1.0,1.0,50.0,43.0,-1.6985152440930813
23804,3.0,2.0,141.0,104.0,1.7561826925803588
23805,1.0,1.0,33.0,30.0,-2.2905322697754658
23806,3.0,2.0,45.0,45.0,-0.5623660968696618
23807,4.0,3.0,314.0,88.0,3.912330950776872
23808,2.0,1.0,54.0,48.0,-1.2390770308326897
23809,2.0,1.0,58.0,51.0,-1.2627800868806434
23810,1.0,1.0,48.0,44.0,-1.6774238347598198
23811,4.0,4.0,70.0,68.0,1.3288527086446573
23812,2.0,1.0,49.0,45.0,-1.4845089798936728
23813,4.0,3.0,74.0,70.0,1.0523467423046842
23814,4.0,3.0,115.0,84.8,2.253108645214758
23815,4.0,3.0,162.0,148.0,3.9263493237664964
23816,2.0,1.0,52.0,42.0,-1.3445175866244106
23817,2.0,1.0,32.0,30.0,-1.9370467580919863
23818,3.0,2.0,70.0,68.0,0.21431239243612918
23819,3.0,2.0,76.0,73.0,0.46855382033183013
23820,1.0,1.0,30.0,24.0,-2.3112573401819034
23821,3.0,2.0,82.0,75.0,0.3739639286527481
23822,1.0,1.0,68.0,57.0,-1.3326208458945692
23823,3.0,2.0,79.0,76.0,0.4682493191610951
23824,2.0,1.0,33.0,30.0,-2.025210484340186
23825,3.0,2.0,42.0,42.0,-0.7299716985716228
23826,3.0,2.0,69.0,59.0,0.08503448847421918
23827,1.0,1.0,37.0,28.0,-2.2598359097741563
23828,2.0,1.0,31.0,31.0,-1.9373123250989497
23829,3.0,2.0,74.0,74.0,0.5587801744039952
23830,3.0,2.0,81.0,75.0,0.4078158516730803
23831,2.0,1.0,50.0,47.0,-1.251533631345091
23832,3.0,2.0,70.0,65.0,0.13369682086211962
23833,3.0,2.0,98.0,98.0,0.9250917390345114
23834,3.0,2.0,72.0,67.0,0.2541400845672993
23835,4.0,3.0,100.0,100.0,1.7181638242695167
23836,3.0,2.0,85.0,83.0,0.8491954280695803
23837,1.0,1.0,50.0,38.0,-1.8069044983723683
23838,4.0,3.0,163.0,143.0,3.69694212460395
23839,4.0,4.0,155.0,130.0,3.3779709182795674
23840,3.0,2.0,42.0,42.0,-0.7979541575151506
23841,3.0,2.0,52.0,47.0,-0.34046084926895864
23842,1.0,1.0,42.0,40.0,-1.8739503442939351
23843,1.0,1.0,46.0,32.0,-2.0310505159924834
23844,1.0,1.0,30.6,23.0,-2.457069559466405
23845,3.0,2.0,110.0,102.0,1.3218294652917129
23846,2.0,1.0,42.0,42.0,-1.6026453867835255
23847,6.0,3.0,229.0,229.0,6.578633995326985
23848,2.0,1.0,50.0,45.0,-1.3249698585435203
23849,2.0,1.0,30.0,30.0,-1.9615548949665578
23850,2.0,1.0,41.0,39.0,-1.5988673529941475
23851,2.0,1.0,72.4,63.0,-0.9204317459804978
23852,2.0,1.0,63.0,45.0,-1.240542096879307
23853,3.0,2.0,68.0,63.0,0.12117215085225255
23854,2.0,1.0,47.0,38.0,-1.5095103471952678
23855,2.0,1.0,54.0,45.0,-1.1746418166400643
23856,7.0,5.0,306.0,206.0,8.147292183059871
23857,1.0,1.0,31.0,28.0,-2.312497507595581
23858,3.0,2.0,75.0,75.0,0.35079529912444707
23859,1.0,1.0,36.0,28.0,-2.251942135283684
23860,2.0,1.0,118.0,100.0,1.2319360893235698
23861,3.0,2.0,65.0,56.0,0.04943514809135789
23862,3.0,2.0,63.0,53.0,-0.4185125708385198
23863,2.0,1.0,56.0,43.0,-1.4140492331687262
23864,2.0,1.0,38.0,38.0,-1.6041357473504823
23865,4.0,3.0,92.0,76.0,1.3916344912901266
23866,3.0,2.0,100.0,56.0,0.10676274501059257
23867,1.0,1.0,73.0,41.0,-1.6782087922839186
23868,3.0,2.0,56.0,52.0,-0.3392820537588524
23869,2.0,1.0,46.0,44.0,-1.2790717869103163
23870,4.0,3.0,80.0,76.0,1.3084749677757301
23871,3.0,2.0,88.0,71.5,0.6176878556830879
23872,1.0,1.0,46.0,40.0,-2.043565189426001
23873,3.0,2.0,80.0,80.0,0.4282935575413479
23874,5.0,4.0,205.0,190.0,6.014520490322517
23875,4.0,3.0,87.8,81.0,1.1084866825312245
23876,2.0,1.0,44.0,40.0,-1.5717325395403499
23877,2.0,1.0,46.0,44.0,-1.4665348215204348
23878,3.0,2.0,64.0,60.0,-0.27543248413229166
23879,1.0,1.0,52.1,41.0,-1.9149768887100969
23880,3.0,2.0,78.0,70.0,0.49429237034306733
23881,4.0,3.0,102.0,91.0,1.8970125508402575
23882,3.0,2.0,62.0,58.0,-0.15152167398464977
23883,2.0,1.0,52.0,44.0,-1.4213984953594758
23884,3.0,2.0,186.0,113.0,2.684460838927173
23885,1.0,1.0,39.0,33.0,-1.9773483286728428
23886,2.0,1.0,57.3,40.0,-1.3753257301719457
23887,4.0,3.0,107.0,107.0,2.066790551566645
23888,2.0,1.0,51.0,47.0,-1.3091957826135046
23889,2.0,1.0,41.0,35.0,-1.7545506790623464
23890,2.0,1.0,40.0,40.0,-1.6886670232380416
23891,2.0,1.0,54.0,46.0,-0.9814962820488613
23892,1.0,1.0,129.9,95.0,0.40835186294085046
23893,2.0,2.0,54.0,44.0,-0.708968407107008
23894,1.0,1.0,32.0,29.0,-2.3002590605023476
23895,2.0,1.0,50.0,46.0,-1.1548083997573906
23896,2.0,1.0,44.2,35.0,-1.7040386419252307
23897,3.0,2.0,49.0,49.0,-0.5175310204136506
23898,5.0,4.0,154.0,142.0,4.082672385579542
23899,2.0,1.0,52.0,46.0,-1.420315723932935
23900,3.0,2.0,170.0,120.0,2.3635435463417434
23901,4.0,3.0,100.0,90.0,1.9867314992319636
23902,3.0,2.0,67.0,63.0,0.11169719612485002
23903,3.0,2.0,68.0,62.0,-0.20998135375004018
23904,2.0,1.0,50.0,46.0,-1.319657781637201
23905,2.0,1.0,46.0,44.0,-1.5501542113210616
23906,3.0,2.0,75.0,75.0,0.0940053085049799
23907,5.0,4.0,160.0,100.0,3.1623380010173814
23908,2.0,1.0,52.4,34.0,-1.56976502346823
23909,4.0,3.0,155.0,130.0,3.046243940122025
23910,3.0,2.0,70.0,62.0,-0.05584802548503233
23911,4.0,3.0,182.0,166.0,4.802889755055622
23912,3.0,2.0,174.0,89.0,1.7317843546678704
23913,3.0,2.0,69.0,69.0,0.07171402043579281
23914,4.0,3.0,118.0,102.0,2.00041902159154
23915,4.0,3.0,75.0,65.0,0.6820774415581533
23916,2.0,1.0,45.0,37.0,-1.5990706817853315
23917,3.0,2.0,60.0,60.0,-0.07535364912294618
23918,4.0,3.0,126.0,116.0,2.8019864790682947
23919,3.0,2.0,91.0,80.0,0.783334354457733
23920,4.0,3.0,151.0,105.6,3.7336863728726186
23921,3.0,2.0,71.0,64.0,0.9792163613764414
23922,1.0,1.0,35.0,35.0,-2.263880132353187
23923,1.0,1.0,41.0,34.0,-2.3532615848393226
23924,4.0,3.0,90.0,80.0,1.405058949423207
23925,4.0,3.0,138.0,138.0,3.4418325338569433
23926,4.0,3.0,105.0,105.0,1.870348705620544
23927,4.0,2.0,75.0,75.0,0.7852709173849594
23928,1.0,1.0,32.0,28.0,-2.514306370953467
23929,1.0,1.0,48.0,41.0,-2.17106383722443
23930,3.0,2.0,119.8,96.0,1.1419924492003004
23931,3.0,2.0,204.7,126.0,3.6482462410659022
23932,2.0,1.0,54.0,52.0,-1.1664671941920899
23933,2.0,1.0,55.0,50.0,-1.2334876303661517
23934,3.0,2.0,53.0,47.0,-0.5623214887206212
23935,3.0,2.0,58.0,55.0,-0.24530454542921543
23936,2.0,1.0,39.0,39.0,-1.7604213532121902
23937,5.0,4.0,47.0,47.0,1.144972999465363
23938,3.0,2.0,87.0,80.0,0.5866500855605469
23939,5.0,4.0,214.0,141.0,4.65308802327388
23940,2.0,1.0,59.0,59.0,-1.1282802322402863
23941,2.0,1.0,77.0,64.0,-0.5086971074896195
23942,5.0,4.0,158.0,96.0,3.197907966432866
23943,2.0,1.0,39.0,34.0,-1.7503523993580845
23944,3.0,2.0,80.0,70.0,0.2149064213242533
23945,2.0,1.0,45.0,42.0,-1.4183117973984665
23946,3.0,5.0,117.0,98.0,2.272394287179357
23947,2.0,1.0,31.0,31.0,-1.9313526182272396
23948,2.0,1.0,53.0,49.0,-1.2855557073361825
23949,3.0,2.0,62.0,57.7,-0.1188304257877731
23950,5.0,2.0,159.0,150.0,3.4211948582807974
23951,3.0,2.0,60.0,54.0,-0.18512346491207365
23952,2.0,1.0,47.0,43.0,-1.4896240471629456
23953,2.0,1.0,43.0,40.0,-1.293336703905307
23954,2.0,1.0,57.0,49.0,-1.2129870720967821
23955,4.0,3.0,291.0,127.0,5.181358688239276
23956,6.0,4.0,110.0,90.4,3.051657483035576
23957,2.0,1.0,39.0,36.0,-1.6768137960055187
23958,2.0,1.0,72.0,50.0,-1.2352307171058716
23959,1.0,1.0,32.0,32.0,-2.3429136850543366
23960,3.0,2.0,58.0,49.0,-0.5298877543559
23961,2.0,1.0,36.0,33.0,-1.7883457486195444
23962,2.0,1.0,61.0,40.0,-1.3186706029822306
23963,3.0,2.0,80.0,74.0,0.41525776274280624
23964,2.0,1.0,75.0,50.0,-0.8430091343873808
23965,4.0,3.0,179.0,104.0,2.522744537897207
23966,4.0,3.0,168.0,127.0,3.0547256968630543
23967,3.0,2.0,61.0,53.0,-0.2703177989533899
23968,4.0,3.0,130.0,90.0,1.9303076482018895
23969,4.0,3.0,142.0,125.0,2.361973637030744
23970,5.0,4.0,98.0,90.0,2.4372303539382463
23971,3.0,2.0,54.0,45.0,-0.6812028576239451
23972,4.0,3.0,113.0,113.0,2.3683000980853013
23973,2.0,1.0,52.0,52.0,-1.4327903281978593
23974,3.0,2.0,155.0,67.0,1.1781890162069841
23975,2.0,1.0,41.0,39.0,-1.5808581123376244
23976,5.0,4.0,186.0,94.0,3.737592444041786
23977,1.0,1.0,35.0,32.0,-2.2037724210646794
23978,4.0,3.0,74.0,68.0,1.0265455175093001
23979,2.0,1.0,73.0,55.0,-0.8177238312617894
23980,2.0,1.0,54.0,54.0,-1.2860676237001605
23981,3.0,2.0,75.0,71.0,0.5464701144279711
23982,2.0,1.0,65.0,60.0,-1.0211040463810845
23983,3.0,2.0,69.0,63.0,0.03776567654711872
23984,4.0,3.0,112.0,83.0,1.936827078248975
23985,1.0,1.0,36.0,36.0,-2.206794125557586
23986,2.0,1.0,51.0,48.0,-1.4693524655769388
23987,2.0,1.0,71.0,38.0,-1.2321362401678668
23988,2.0,1.0,64.0,32.0,-1.619110812132783
23989,3.0,1.0,78.4,65.0,-0.4335113245810587
23990,1.0,1.0,34.0,30.0,-2.2021027601938408
23991,3.0,2.0,101.0,75.0,0.5897113874394982
23992,4.0,3.0,135.0,110.9,2.015919577846535
23993,1.0,1.0,20.0,20.0,-2.6779819069666937
23994,1.0,1.0,55.0,55.0,0.3397314615394095
23995,1.0,1.0,36.0,35.0,-2.181106951038605
23996,2.0,1.0,64.0,51.0,-1.1906216302749464
23997,3.0,2.0,85.0,75.0,0.4578303046540579
23998,1.0,1.0,20.0,20.0,-2.595268666477383
23999,3.0,2.0,90.0,88.0,0.9068646635382003
24000,2.0,1.0,50.0,43.0,-1.3138872360579854
24001,3.0,2.0,90.0,90.0,1.0498474234838862
24002,1.0,1.0,30.0,24.0,-2.3112573401819034
24003,2.0,1.0,60.0,45.0,-1.1882722774062928
24004,1.0,1.0,43.0,37.0,-1.9340968698166374
24005,3.0,1.0,76.0,73.0,-0.028390468670819412
24006,2.0,1.0,51.0,46.0,-1.0728985633709396
24007,4.0,3.0,105.0,55.0,1.174714828518676
24008,2.0,1.0,44.0,40.0,-1.5333165221886709
24009,2.0,1.0,46.0,46.0,-1.3888472721139156
24010,3.0,3.0,74.0,66.0,0.9225202732531247
24011,2.0,1.0,49.0,46.0,-1.3268344432598798
24012,3.0,2.0,65.0,65.0,-0.09786731161652269
24013,2.0,1.0,68.0,50.0,-1.0249637368582238
24014,3.0,1.0,87.0,70.0,0.01136787025704806
24015,3.0,2.0,62.0,52.0,-0.20427794994329448
24016,4.0,3.0,193.0,193.0,4.074692959850986
24017,2.0,1.0,53.0,42.0,-1.4054478881752521
24018,3.0,2.0,90.0,70.0,0.300787474512983
24019,4.0,3.0,129.0,120.0,2.923933663416785
24020,4.0,3.0,84.0,80.0,1.0366906941203589
24021,1.0,1.0,45.0,40.0,-1.8810096446238702
24022,5.0,4.0,130.0,120.0,3.4073673230073886
24023,6.0,3.0,200.8,149.0,5.130182029499276
24024,1.0,1.0,18.0,18.0,-2.673769392510883
24025,1.0,1.0,39.0,39.0,-2.0462250826199284
24026,3.0,2.0,108.0,87.0,0.8175722242716235
24027,2.0,1.0,150.0,90.0,0.19846964639470943
24028,1.0,1.0,33.0,30.0,-2.2225510315134906
24029,2.0,1.0,42.0,42.0,-1.588981686112674
24030,2.0,1.0,48.0,41.0,-1.3909635459983243
24031,4.0,2.0,198.0,126.0,2.8171073768198993
24032,2.0,1.0,67.0,45.0,-1.12691190680698
24033,4.0,3.0,230.0,147.0,3.90901599835127
24034,1.0,1.0,54.0,30.0,-2.020160581475784
24035,3.0,2.0,69.0,58.0,-0.2107918426035302
24036,4.0,3.0,90.0,90.0,1.6515020226078565
24037,3.0,2.0,89.0,75.0,0.47971546423002254
24038,2.0,1.0,34.0,34.0,-1.8139186925540711
24039,2.0,1.0,52.0,47.0,-1.1628925992108616
24040,3.0,2.0,62.0,54.0,-0.24661333065030147
24041,3.0,2.0,67.0,67.0,-0.09891993955094323
24042,1.0,1.0,28.0,28.0,-2.414647982851086
24043,1.0,1.0,45.0,40.0,-1.7346660752849186
24044,4.0,3.0,248.0,248.0,6.203239023713071
24045,1.0,1.0,28.0,28.0,-2.3396891259344907
24046,3.0,2.0,70.0,70.0,-0.10590218391134275
24047,3.0,2.0,82.0,56.0,0.06744479741238978
24048,3.0,2.0,90.0,71.0,0.8144472610468835
24049,3.0,4.0,270.0,200.0,5.474233393356303
24050,2.0,1.0,37.0,37.0,-1.7625437996856632
24051,6.0,4.0,237.0,187.0,5.413449353779378
24052,4.0,3.0,88.0,79.0,1.2621372190967939
24053,2.0,1.0,56.0,56.0,-1.1579650787190057
24054,1.0,1.0,47.0,43.0,-1.819411477493983
24055,3.0,2.0,58.0,55.0,-0.18871339981280463
24056,2.0,1.0,55.5,45.0,-1.272166521916387
24057,2.0,1.0,37.0,37.0,-1.7081036358698791
24058,5.0,4.0,190.0,190.0,5.204128631642529
24059,5.0,4.0,200.0,136.7,5.4713021132129676
24060,2.0,1.0,49.0,46.0,-1.3798853449380586
24061,2.0,1.0,31.0,31.0,-1.9082216223563817
24062,4.0,3.0,81.0,73.0,1.2984894149362693
24063,2.0,1.0,39.0,39.0,-1.7015594248152304
24064,4.0,3.0,75.0,75.0,1.0636465535870185
24065,3.0,2.0,96.0,90.0,0.9352512633390176
24066,1.0,1.0,33.0,30.0,-2.2922782402344035
24067,3.0,2.0,50.0,50.0,-0.5403170483356009
24068,3.0,2.0,115.0,91.0,1.4920053933750135
24069,2.0,1.0,36.0,36.0,-1.8038708780023107
24070,4.0,3.0,125.0,105.0,2.4828099454468355
24071,5.0,4.0,168.0,159.0,4.196537909337205
24072,1.0,1.0,31.0,29.0,-2.3039079297166745
24073,4.0,3.0,182.0,154.0,4.072619717055773
24074,3.0,2.0,64.0,48.0,-0.35776480680519207
24075,3.0,2.0,79.0,79.0,0.40061694471273496
24076,1.0,1.0,39.0,35.0,-2.0897043022787427
24077,4.0,3.0,73.0,67.0,1.2174810726223055
24078,2.0,1.0,43.0,43.0,-1.6132486637202241
24079,1.0,1.0,38.0,33.0,-2.071380726763852
24080,3.0,2.0,60.0,51.0,-0.2411478553555448
24081,2.0,1.0,53.0,44.0,-1.2577440307679237
24082,3.0,2.0,57.0,57.0,-0.30261672284643604
24083,5.0,3.0,190.0,159.0,4.790374126502038
24084,4.0,3.0,114.0,114.0,2.1720588253725497
24085,4.0,3.0,93.0,85.0,1.2824279747616196
24086,3.0,2.0,57.0,57.0,-0.4771702485649138
24087,3.0,2.0,93.0,70.0,0.5170469996957249
24088,2.0,1.0,49.0,45.0,-0.9972574680338222
24089,1.0,1.0,25.0,25.0,-2.4279811022206
24090,2.0,1.0,48.0,44.0,-1.5275694927348344
24091,2.0,1.0,51.0,45.0,-1.4237872682650914
24092,2.0,1.0,56.0,54.0,-0.9617215637676703
24093,4.0,3.0,82.0,70.0,1.0889337508016337
24094,3.0,2.0,62.0,51.0,-0.2251008574716369
24095,4.0,3.0,100.0,85.0,1.6023006411542526
24096,3.0,2.0,50.0,50.0,-0.6962470744246745
24097,1.0,1.0,24.0,24.0,-2.422404552852006
24098,1.0,1.0,49.8,39.0,-1.9516323568020875
24099,2.0,1.0,40.0,40.0,-1.7245418684704679
24100,3.0,2.0,64.0,60.0,0.3793064798957812
24101,1.0,1.0,36.0,28.0,-2.248350960130851
24102,2.0,1.0,55.0,49.0,-1.240657663635701
24103,1.0,1.0,33.0,29.0,-2.191139745932002
24104,1.0,1.0,27.0,27.0,-2.4348154322744997
24105,2.0,1.0,36.0,36.0,-1.8282956692452672
24106,3.0,1.0,133.0,106.0,1.2445242855071152
24107,3.0,2.0,106.0,72.0,0.5745730766724177
24108,2.0,1.0,45.0,43.0,-1.428549950768632
24109,3.0,2.0,59.0,57.0,-0.17940895893731612
24110,1.0,1.0,40.0,37.0,-2.1015957201193287
24111,2.0,1.0,46.0,40.0,-1.4983893230165426
24112,2.0,1.0,52.0,45.0,-1.3226447825836372
24113,2.0,1.0,80.0,80.0,0.30818442689481756
24114,2.0,1.0,40.0,37.0,-1.721181851737918
24115,3.0,2.0,74.0,62.0,0.09404227681196509
24116,3.0,2.0,162.0,86.0,2.573983076398985
24117,3.0,2.0,91.0,71.0,0.8144477752645698
24118,1.0,1.0,53.0,32.0,-2.000767586048285
24119,1.0,1.0,33.0,26.0,-2.2791588276878745
24120,3.0,2.0,46.0,41.0,-0.6201676321242958
24121,2.0,1.0,36.0,36.0,-1.8270767243236041
24122,4.0,3.0,125.0,102.0,2.237752319983067
24123,1.0,1.0,37.0,28.0,-2.24041902640907
24124,4.0,3.0,112.0,60.0,1.0744017900486955
24125,3.0,2.0,64.0,57.0,-0.2668551876838336
24126,1.0,1.0,35.0,35.0,-1.7576469479580168
24127,1.0,1.0,22.0,22.0,-2.57886258488678
24128,2.0,1.0,44.0,41.0,-1.3919526787606555
24129,1.0,1.0,32.0,32.0,-2.1082970477575613
24130,2.0,1.0,30.0,30.0,-1.9554529089258557
24131,3.0,2.0,89.0,86.0,0.5944116956736305
24132,4.0,3.0,82.0,72.0,1.3447459874797238
24133,3.0,2.0,53.0,53.0,-0.5471707097245856
24134,4.0,3.0,66.0,62.0,0.9798839733917213
24135,3.0,2.0,99.9,72.0,0.6549015892629829
24136,3.0,2.0,51.0,47.0,-0.5767258632835611
24137,3.0,2.0,68.0,57.0,0.10759370593378054
24138,3.0,2.0,54.0,50.0,-0.41528226960493414
24139,4.0,3.0,113.0,113.0,2.9691765890473234
